user_id,genres,item_id,item_name,recommend,sentiment_analysis,cluster
6576,4,221100,38,1,2,0
6576,0,221100,38,1,1,0
6576,6,221100,38,1,1,0
6576,7,221100,38,1,1,0
6576,4,221100,38,1,1,0
6576,0,221100,38,1,0,0
6576,6,221100,38,1,0,0
6576,7,221100,38,1,0,0
6576,4,221100,38,1,0,0
6576,0,221100,38,0,0,0
6576,6,221100,38,0,0,0
6576,7,221100,38,0,0,0
6576,4,221100,38,0,0,0
6615,0,221100,38,1,2,0
6615,6,221100,38,1,2,0
6615,7,221100,38,1,2,0
6615,4,221100,38,1,2,0
6615,0,221100,38,1,1,0
6615,6,221100,38,1,1,0
6615,7,221100,38,1,1,0
6615,4,221100,38,1,1,0
6615,0,221100,38,1,0,0
6615,6,221100,38,1,0,0
6615,7,221100,38,1,0,0
6615,4,221100,38,1,0,0
6615,0,221100,38,0,0,0
6615,6,221100,38,0,0,0
6615,7,221100,38,0,0,0
6615,4,221100,38,0,0,0
6791,0,221100,38,1,2,0
6791,6,221100,38,1,2,0
6791,7,221100,38,1,2,0
6791,4,221100,38,1,2,0
6791,0,221100,38,1,1,0
6791,6,221100,38,1,1,0
6791,7,221100,38,1,1,0
6791,4,221100,38,1,1,0
6791,0,221100,38,1,0,0
6791,6,221100,38,1,0,0
6791,7,221100,38,1,0,0
6791,4,221100,38,1,0,0
6791,0,221100,38,0,0,0
6791,6,221100,38,0,0,0
6791,7,221100,38,0,0,0
6791,4,221100,38,0,0,0
7023,0,221100,38,1,2,0
7023,6,221100,38,1,2,0
7023,7,221100,38,1,2,0
7023,4,221100,38,1,2,0
7023,0,221100,38,1,1,0
7023,6,221100,38,1,1,0
7023,7,221100,38,1,1,0
7023,4,221100,38,1,1,0
7023,0,221100,38,1,0,0
7023,6,221100,38,1,0,0
7023,7,221100,38,1,0,0
7023,4,221100,38,1,0,0
7023,0,221100,38,0,0,0
7023,6,221100,38,0,0,0
7023,7,221100,38,0,0,0
7023,4,221100,38,0,0,0
7086,0,221100,38,1,2,0
7086,6,221100,38,1,2,0
7086,7,221100,38,1,2,0
7086,4,221100,38,1,2,0
7086,0,221100,38,1,1,0
7086,6,221100,38,1,1,0
7086,7,221100,38,1,1,0
7086,4,221100,38,1,1,0
7086,0,221100,38,1,0,0
7086,6,221100,38,1,0,0
7086,7,221100,38,1,0,0
7086,4,221100,38,1,0,0
7086,0,221100,38,0,0,0
7086,6,221100,38,0,0,0
7086,7,221100,38,0,0,0
7086,4,221100,38,0,0,0
7132,0,221100,38,1,2,0
7132,6,221100,38,1,2,0
7132,7,221100,38,1,2,0
7132,4,221100,38,1,2,0
7132,0,221100,38,1,1,0
7132,6,221100,38,1,1,0
7132,7,221100,38,1,1,0
7132,4,221100,38,1,1,0
7132,0,221100,38,1,0,0
7132,6,221100,38,1,0,0
7132,7,221100,38,1,0,0
7132,4,221100,38,1,0,0
7132,0,221100,38,0,0,0
7132,6,221100,38,0,0,0
7132,7,221100,38,0,0,0
7132,4,221100,38,0,0,0
7355,0,221100,38,1,2,0
7355,6,221100,38,1,2,0
7355,7,221100,38,1,2,0
7355,4,221100,38,1,2,0
7355,0,221100,38,1,1,0
7355,6,221100,38,1,1,0
7355,7,221100,38,1,1,0
7355,4,221100,38,1,1,0
7355,0,221100,38,1,0,0
7355,6,221100,38,1,0,0
7355,7,221100,38,1,0,0
7355,4,221100,38,1,0,0
7355,0,221100,38,0,0,0
7355,6,221100,38,0,0,0
7355,7,221100,38,0,0,0
7355,4,221100,38,0,0,0
7382,0,221100,38,1,2,0
7382,6,221100,38,1,2,0
7382,7,221100,38,1,2,0
7382,4,221100,38,1,2,0
7382,0,221100,38,1,1,0
7382,6,221100,38,1,1,0
7382,7,221100,38,1,1,0
7382,4,221100,38,1,1,0
7382,0,221100,38,1,0,0
7382,6,221100,38,1,0,0
7382,7,221100,38,1,0,0
7382,4,221100,38,1,0,0
7382,0,221100,38,0,0,0
7382,6,221100,38,0,0,0
7382,7,221100,38,0,0,0
7382,4,221100,38,0,0,0
7465,0,221100,38,1,2,0
7465,6,221100,38,1,2,0
7465,7,221100,38,1,2,0
7465,4,221100,38,1,2,0
7465,0,221100,38,1,1,0
7465,6,221100,38,1,1,0
7465,7,221100,38,1,1,0
7465,4,221100,38,1,1,0
7465,0,221100,38,1,0,0
7465,6,221100,38,1,0,0
7465,7,221100,38,1,0,0
7465,4,221100,38,1,0,0
7465,0,221100,38,0,0,0
7465,6,221100,38,0,0,0
7465,7,221100,38,0,0,0
7465,4,221100,38,0,0,0
7572,0,221100,38,1,2,0
7572,6,221100,38,1,2,0
7572,7,221100,38,1,2,0
7572,4,221100,38,1,2,0
7572,0,221100,38,1,1,0
7572,6,221100,38,1,1,0
7572,7,221100,38,1,1,0
7572,4,221100,38,1,1,0
7572,0,221100,38,1,0,0
7572,6,221100,38,1,0,0
7572,7,221100,38,1,0,0
7572,4,221100,38,1,0,0
7572,0,221100,38,0,0,0
7572,6,221100,38,0,0,0
7572,7,221100,38,0,0,0
7572,4,221100,38,0,0,0
7753,0,221100,38,1,2,0
7753,6,221100,38,1,2,0
7753,7,221100,38,1,2,0
7753,4,221100,38,1,2,0
7753,0,221100,38,1,1,0
7753,6,221100,38,1,1,0
7753,7,221100,38,1,1,0
7753,4,221100,38,1,1,0
7753,0,221100,38,1,0,0
7753,6,221100,38,1,0,0
7753,7,221100,38,1,0,0
7753,4,221100,38,1,0,0
7753,0,221100,38,0,0,0
7753,6,221100,38,0,0,0
7753,7,221100,38,0,0,0
7753,4,221100,38,0,0,0
7804,0,221100,38,1,2,0
7804,6,221100,38,1,2,0
7804,7,221100,38,1,2,0
7804,4,221100,38,1,2,0
7804,0,221100,38,1,1,0
7804,6,221100,38,1,1,0
7804,7,221100,38,1,1,0
7804,4,221100,38,1,1,0
7804,0,221100,38,1,0,0
7804,6,221100,38,1,0,0
7804,7,221100,38,1,0,0
7804,4,221100,38,1,0,0
7804,0,221100,38,0,0,0
7804,6,221100,38,0,0,0
7804,7,221100,38,0,0,0
7804,4,221100,38,0,0,0
7827,0,221100,38,1,2,0
7827,6,221100,38,1,2,0
7827,7,221100,38,1,2,0
7827,4,221100,38,1,2,0
7827,0,221100,38,1,1,0
7827,6,221100,38,1,1,0
7827,7,221100,38,1,1,0
7827,4,221100,38,1,1,0
7827,0,221100,38,1,0,0
7827,6,221100,38,1,0,0
7827,7,221100,38,1,0,0
7827,4,221100,38,1,0,0
7827,0,221100,38,0,0,0
7827,6,221100,38,0,0,0
7827,7,221100,38,0,0,0
7827,4,221100,38,0,0,0
8016,0,221100,38,1,2,0
8016,6,221100,38,1,2,0
8016,7,221100,38,1,2,0
8016,4,221100,38,1,2,0
8016,0,221100,38,1,1,0
8016,6,221100,38,1,1,0
8016,7,221100,38,1,1,0
8016,4,221100,38,1,1,0
8016,0,221100,38,1,0,0
8016,6,221100,38,1,0,0
8016,7,221100,38,1,0,0
8016,4,221100,38,1,0,0
8016,0,221100,38,0,0,0
8016,6,221100,38,0,0,0
8016,7,221100,38,0,0,0
8016,4,221100,38,0,0,0
8267,0,221100,38,1,2,0
8267,6,221100,38,1,2,0
8267,7,221100,38,1,2,0
8267,4,221100,38,1,2,0
8267,0,221100,38,1,1,0
8267,6,221100,38,1,1,0
8267,7,221100,38,1,1,0
8267,4,221100,38,1,1,0
8267,0,221100,38,1,0,0
8267,6,221100,38,1,0,0
8267,7,221100,38,1,0,0
8267,4,221100,38,1,0,0
8267,0,221100,38,0,0,0
8267,6,221100,38,0,0,0
8267,7,221100,38,0,0,0
8267,4,221100,38,0,0,0
8423,0,221100,38,1,2,0
8423,6,221100,38,1,2,0
8423,7,221100,38,1,2,0
8423,4,221100,38,1,2,0
8423,0,221100,38,1,1,0
8423,6,221100,38,1,1,0
8423,7,221100,38,1,1,0
8423,4,221100,38,1,1,0
8423,0,221100,38,1,0,0
8423,6,221100,38,1,0,0
8423,7,221100,38,1,0,0
8423,4,221100,38,1,0,0
8423,0,221100,38,0,0,0
8423,6,221100,38,0,0,0
8423,7,221100,38,0,0,0
8423,4,221100,38,0,0,0
8448,0,221100,38,1,2,0
8448,6,221100,38,1,2,0
8448,7,221100,38,1,2,0
8448,4,221100,38,1,2,0
8448,0,221100,38,1,1,0
8448,6,221100,38,1,1,0
8448,7,221100,38,1,1,0
8448,4,221100,38,1,1,0
8448,0,221100,38,1,0,0
8448,6,221100,38,1,0,0
8448,7,221100,38,1,0,0
8448,4,221100,38,1,0,0
8448,0,221100,38,0,0,0
8448,6,221100,38,0,0,0
8448,7,221100,38,0,0,0
8448,4,221100,38,0,0,0
8476,0,221100,38,1,2,0
8476,6,221100,38,1,2,0
8476,7,221100,38,1,2,0
8476,4,221100,38,1,2,0
8476,0,221100,38,1,1,0
8476,6,221100,38,1,1,0
8476,7,221100,38,1,1,0
8476,4,221100,38,1,1,0
8476,0,221100,38,1,0,0
8476,6,221100,38,1,0,0
8476,7,221100,38,1,0,0
8476,4,221100,38,1,0,0
8476,0,221100,38,0,0,0
8476,6,221100,38,0,0,0
8476,7,221100,38,0,0,0
8476,4,221100,38,0,0,0
8495,0,221100,38,1,2,0
8495,6,221100,38,1,2,0
8495,7,221100,38,1,2,0
8495,4,221100,38,1,2,0
8495,0,221100,38,1,1,0
8495,6,221100,38,1,1,0
8495,7,221100,38,1,1,0
8495,4,221100,38,1,1,0
8495,0,221100,38,1,0,0
8495,6,221100,38,1,0,0
8495,7,221100,38,1,0,0
8495,4,221100,38,1,0,0
8495,0,221100,38,0,0,0
8495,6,221100,38,0,0,0
8495,7,221100,38,0,0,0
8495,4,221100,38,0,0,0
8511,0,221100,38,1,2,0
8511,6,221100,38,1,2,0
8511,7,221100,38,1,2,0
8511,4,221100,38,1,2,0
8511,0,221100,38,1,1,0
8511,6,221100,38,1,1,0
8511,7,221100,38,1,1,0
8511,4,221100,38,1,1,0
8511,0,221100,38,1,0,0
8511,6,221100,38,1,0,0
8511,7,221100,38,1,0,0
8511,4,221100,38,1,0,0
8511,0,221100,38,0,0,0
8511,6,221100,38,0,0,0
8511,7,221100,38,0,0,0
8511,4,221100,38,0,0,0
14650,0,221100,38,1,2,0
14650,6,221100,38,1,2,0
14650,7,221100,38,1,2,0
14650,4,221100,38,1,2,0
14650,0,221100,38,1,1,0
14650,6,221100,38,1,1,0
14650,7,221100,38,1,1,0
14650,4,221100,38,1,1,0
14650,0,221100,38,1,0,0
14650,6,221100,38,1,0,0
14650,7,221100,38,1,0,0
14650,4,221100,38,1,0,0
14650,0,221100,38,0,0,0
14650,6,221100,38,0,0,0
14650,7,221100,38,0,0,0
14650,4,221100,38,0,0,0
8745,0,221100,38,1,2,0
8745,6,221100,38,1,2,0
8745,7,221100,38,1,2,0
8745,4,221100,38,1,2,0
8745,0,221100,38,1,1,0
8745,6,221100,38,1,1,0
8745,7,221100,38,1,1,0
8745,4,221100,38,1,1,0
8745,0,221100,38,1,0,0
8745,6,221100,38,1,0,0
8745,7,221100,38,1,0,0
8745,4,221100,38,1,0,0
8745,0,221100,38,0,0,0
8745,6,221100,38,0,0,0
8745,7,221100,38,0,0,0
8745,4,221100,38,0,0,0
8870,0,221100,38,1,2,0
8870,6,221100,38,1,2,0
8870,7,221100,38,1,2,0
8870,4,221100,38,1,2,0
8870,0,221100,38,1,1,0
8870,6,221100,38,1,1,0
8870,7,221100,38,1,1,0
8870,4,221100,38,1,1,0
8870,0,221100,38,1,0,0
8870,6,221100,38,1,0,0
8870,7,221100,38,1,0,0
8870,4,221100,38,1,0,0
8870,0,221100,38,0,0,0
8870,6,221100,38,0,0,0
8870,7,221100,38,0,0,0
8870,4,221100,38,0,0,0
8943,0,221100,38,1,2,0
8943,6,221100,38,1,2,0
8943,7,221100,38,1,2,0
8943,4,221100,38,1,2,0
8943,0,221100,38,1,1,0
8943,6,221100,38,1,1,0
8943,7,221100,38,1,1,0
8943,4,221100,38,1,1,0
8943,0,221100,38,1,0,0
8943,6,221100,38,1,0,0
8943,7,221100,38,1,0,0
8943,4,221100,38,1,0,0
8943,0,221100,38,0,0,0
8943,6,221100,38,0,0,0
8943,7,221100,38,0,0,0
8943,4,221100,38,0,0,0
9032,0,221100,38,1,2,0
9032,6,221100,38,1,2,0
9032,7,221100,38,1,2,0
9032,4,221100,38,1,2,0
9032,0,221100,38,1,1,0
9032,6,221100,38,1,1,0
9032,7,221100,38,1,1,0
9032,4,221100,38,1,1,0
9032,0,221100,38,1,0,0
9032,6,221100,38,1,0,0
9032,7,221100,38,1,0,0
9032,4,221100,38,1,0,0
9032,0,221100,38,0,0,0
9032,6,221100,38,0,0,0
9032,7,221100,38,0,0,0
9032,4,221100,38,0,0,0
9093,0,221100,38,1,2,0
9093,6,221100,38,1,2,0
9093,7,221100,38,1,2,0
9093,4,221100,38,1,2,0
9093,0,221100,38,1,1,0
9093,6,221100,38,1,1,0
9093,7,221100,38,1,1,0
9093,4,221100,38,1,1,0
9093,0,221100,38,1,0,0
9093,6,221100,38,1,0,0
9093,7,221100,38,1,0,0
9093,4,221100,38,1,0,0
9093,0,221100,38,0,0,0
9093,6,221100,38,0,0,0
9093,7,221100,38,0,0,0
9093,4,221100,38,0,0,0
9129,0,221100,38,1,2,0
9129,6,221100,38,1,2,0
9129,7,221100,38,1,2,0
9129,4,221100,38,1,2,0
9129,0,221100,38,1,1,0
9129,6,221100,38,1,1,0
9129,7,221100,38,1,1,0
9129,4,221100,38,1,1,0
9129,0,221100,38,1,0,0
9129,6,221100,38,1,0,0
9129,7,221100,38,1,0,0
9129,4,221100,38,1,0,0
9129,0,221100,38,0,0,0
9129,6,221100,38,0,0,0
9129,7,221100,38,0,0,0
9129,4,221100,38,0,0,0
9165,0,221100,38,1,2,0
9165,6,221100,38,1,2,0
9165,7,221100,38,1,2,0
9165,4,221100,38,1,2,0
9165,0,221100,38,1,1,0
9165,6,221100,38,1,1,0
9165,7,221100,38,1,1,0
9165,4,221100,38,1,1,0
9165,0,221100,38,1,0,0
9165,6,221100,38,1,0,0
9165,7,221100,38,1,0,0
9165,4,221100,38,1,0,0
9165,0,221100,38,0,0,0
9165,6,221100,38,0,0,0
9165,7,221100,38,0,0,0
9165,4,221100,38,0,0,0
9178,0,221100,38,1,2,0
9178,6,221100,38,1,2,0
9178,7,221100,38,1,2,0
9178,4,221100,38,1,2,0
9178,0,221100,38,1,1,0
9178,6,221100,38,1,1,0
9178,7,221100,38,1,1,0
9178,4,221100,38,1,1,0
9178,0,221100,38,1,0,0
9178,6,221100,38,1,0,0
9178,7,221100,38,1,0,0
9178,4,221100,38,1,0,0
9178,0,221100,38,0,0,0
9178,6,221100,38,0,0,0
9178,7,221100,38,0,0,0
9178,4,221100,38,0,0,0
9272,0,221100,38,1,2,0
9272,6,221100,38,1,2,0
9272,7,221100,38,1,2,0
9272,4,221100,38,1,2,0
9272,0,221100,38,1,1,0
9272,6,221100,38,1,1,0
9272,7,221100,38,1,1,0
9272,4,221100,38,1,1,0
9272,0,221100,38,1,0,0
9272,6,221100,38,1,0,0
9272,7,221100,38,1,0,0
9272,4,221100,38,1,0,0
9272,0,221100,38,0,0,0
9272,6,221100,38,0,0,0
9272,7,221100,38,0,0,0
9272,4,221100,38,0,0,0
9299,0,221100,38,1,2,0
9299,6,221100,38,1,2,0
9299,7,221100,38,1,2,0
9299,4,221100,38,1,2,0
9299,0,221100,38,1,1,0
9299,6,221100,38,1,1,0
9299,7,221100,38,1,1,0
9299,4,221100,38,1,1,0
9299,0,221100,38,1,0,0
9299,6,221100,38,1,0,0
9299,7,221100,38,1,0,0
9299,4,221100,38,1,0,0
9299,0,221100,38,0,0,0
9299,6,221100,38,0,0,0
9299,7,221100,38,0,0,0
9299,4,221100,38,0,0,0
15674,0,221100,38,1,2,0
15674,6,221100,38,1,2,0
15674,7,221100,38,1,2,0
15674,4,221100,38,1,2,0
15674,0,221100,38,1,1,0
15674,6,221100,38,1,1,0
15674,7,221100,38,1,1,0
15674,4,221100,38,1,1,0
15674,0,221100,38,1,0,0
15674,6,221100,38,1,0,0
15674,7,221100,38,1,0,0
15674,4,221100,38,1,0,0
15674,0,221100,38,0,0,0
15674,6,221100,38,0,0,0
15674,7,221100,38,0,0,0
15674,4,221100,38,0,0,0
12299,0,221100,38,1,2,0
12299,6,221100,38,1,2,0
12299,7,221100,38,1,2,0
12299,4,221100,38,1,2,0
12299,0,221100,38,1,1,0
12299,6,221100,38,1,1,0
12299,7,221100,38,1,1,0
12299,4,221100,38,1,1,0
12299,0,221100,38,1,0,0
12299,6,221100,38,1,0,0
12299,7,221100,38,1,0,0
12299,4,221100,38,1,0,0
12299,0,221100,38,0,0,0
12299,6,221100,38,0,0,0
12299,7,221100,38,0,0,0
12299,4,221100,38,0,0,0
17513,0,221100,38,1,2,0
17513,6,221100,38,1,2,0
17513,7,221100,38,1,2,0
17513,4,221100,38,1,2,0
17513,0,221100,38,1,1,0
17513,6,221100,38,1,1,0
17513,7,221100,38,1,1,0
17513,4,221100,38,1,1,0
17513,0,221100,38,1,0,0
17513,6,221100,38,1,0,0
17513,7,221100,38,1,0,0
17513,4,221100,38,1,0,0
17513,0,221100,38,0,0,0
17513,6,221100,38,0,0,0
17513,7,221100,38,0,0,0
17513,4,221100,38,0,0,0
9798,0,221100,38,1,2,0
9798,6,221100,38,1,2,0
9798,7,221100,38,1,2,0
9798,4,221100,38,1,2,0
9798,0,221100,38,1,1,0
9798,6,221100,38,1,1,0
9798,7,221100,38,1,1,0
9798,4,221100,38,1,1,0
9798,0,221100,38,1,0,0
9798,6,221100,38,1,0,0
9798,7,221100,38,1,0,0
9798,4,221100,38,1,0,0
9798,0,221100,38,0,0,0
9798,6,221100,38,0,0,0
9798,7,221100,38,0,0,0
9798,4,221100,38,0,0,0
9855,0,221100,38,1,2,0
9855,6,221100,38,1,2,0
9855,7,221100,38,1,2,0
9855,4,221100,38,1,2,0
9855,0,221100,38,1,1,0
9855,6,221100,38,1,1,0
9855,7,221100,38,1,1,0
9855,4,221100,38,1,1,0
9855,0,221100,38,1,0,0
9855,6,221100,38,1,0,0
9855,7,221100,38,1,0,0
9855,4,221100,38,1,0,0
9855,0,221100,38,0,0,0
9855,6,221100,38,0,0,0
9855,7,221100,38,0,0,0
9855,4,221100,38,0,0,0
9996,0,221100,38,1,2,0
9996,6,221100,38,1,2,0
9996,7,221100,38,1,2,0
9996,4,221100,38,1,2,0
9996,0,221100,38,1,1,0
9996,6,221100,38,1,1,0
9996,7,221100,38,1,1,0
9996,4,221100,38,1,1,0
9996,0,221100,38,1,0,0
9996,6,221100,38,1,0,0
9996,7,221100,38,1,0,0
9996,4,221100,38,1,0,0
9996,0,221100,38,0,0,0
9996,6,221100,38,0,0,0
9996,7,221100,38,0,0,0
9996,4,221100,38,0,0,0
10225,0,221100,38,1,2,0
10225,6,221100,38,1,2,0
10225,7,221100,38,1,2,0
10225,4,221100,38,1,2,0
10225,0,221100,38,1,1,0
10225,6,221100,38,1,1,0
10225,7,221100,38,1,1,0
10225,4,221100,38,1,1,0
10225,0,221100,38,1,0,0
10225,6,221100,38,1,0,0
10225,7,221100,38,1,0,0
10225,4,221100,38,1,0,0
10225,0,221100,38,0,0,0
10225,6,221100,38,0,0,0
10225,7,221100,38,0,0,0
10225,4,221100,38,0,0,0
12779,0,221100,38,1,2,0
12779,6,221100,38,1,2,0
12779,7,221100,38,1,2,0
12779,4,221100,38,1,2,0
12779,0,221100,38,1,1,0
12779,6,221100,38,1,1,0
12779,7,221100,38,1,1,0
12779,4,221100,38,1,1,0
12779,0,221100,38,1,0,0
12779,6,221100,38,1,0,0
12779,7,221100,38,1,0,0
12779,4,221100,38,1,0,0
12779,0,221100,38,0,0,0
12779,6,221100,38,0,0,0
12779,7,221100,38,0,0,0
12779,4,221100,38,0,0,0
10348,0,221100,38,1,2,0
10348,6,221100,38,1,2,0
10348,7,221100,38,1,2,0
10348,4,221100,38,1,2,0
10348,0,221100,38,1,1,0
10348,6,221100,38,1,1,0
10348,7,221100,38,1,1,0
10348,4,221100,38,1,1,0
10348,0,221100,38,1,0,0
10348,6,221100,38,1,0,0
10348,7,221100,38,1,0,0
10348,4,221100,38,1,0,0
10348,0,221100,38,0,0,0
10348,6,221100,38,0,0,0
10348,7,221100,38,0,0,0
10348,4,221100,38,0,0,0
10479,0,221100,38,1,2,0
10479,6,221100,38,1,2,0
10479,7,221100,38,1,2,0
10479,4,221100,38,1,2,0
10479,0,221100,38,1,1,0
10479,6,221100,38,1,1,0
10479,7,221100,38,1,1,0
10479,4,221100,38,1,1,0
10479,0,221100,38,1,0,0
10479,6,221100,38,1,0,0
10479,7,221100,38,1,0,0
10479,4,221100,38,1,0,0
10479,0,221100,38,0,0,0
10479,6,221100,38,0,0,0
10479,7,221100,38,0,0,0
10479,4,221100,38,0,0,0
15540,0,221100,38,1,2,0
15540,6,221100,38,1,2,0
15540,7,221100,38,1,2,0
15540,4,221100,38,1,2,0
15540,0,221100,38,1,1,0
15540,6,221100,38,1,1,0
15540,7,221100,38,1,1,0
15540,4,221100,38,1,1,0
15540,0,221100,38,1,0,0
15540,6,221100,38,1,0,0
15540,7,221100,38,1,0,0
15540,4,221100,38,1,0,0
15540,0,221100,38,0,0,0
15540,6,221100,38,0,0,0
15540,7,221100,38,0,0,0
15540,4,221100,38,0,0,0
10588,0,221100,38,1,2,0
10588,6,221100,38,1,2,0
10588,7,221100,38,1,2,0
10588,4,221100,38,1,2,0
10588,0,221100,38,1,1,0
10588,6,221100,38,1,1,0
10588,7,221100,38,1,1,0
10588,4,221100,38,1,1,0
10588,0,221100,38,1,0,0
10588,6,221100,38,1,0,0
10588,7,221100,38,1,0,0
10588,4,221100,38,1,0,0
10588,0,221100,38,0,0,0
10588,6,221100,38,0,0,0
10588,7,221100,38,0,0,0
10588,4,221100,38,0,0,0
10634,0,221100,38,1,2,0
10634,6,221100,38,1,2,0
10634,7,221100,38,1,2,0
10634,4,221100,38,1,2,0
10634,0,221100,38,1,1,0
10634,6,221100,38,1,1,0
10634,7,221100,38,1,1,0
10634,4,221100,38,1,1,0
10634,0,221100,38,1,0,0
10634,6,221100,38,1,0,0
10634,7,221100,38,1,0,0
10634,4,221100,38,1,0,0
10634,0,221100,38,0,0,0
10634,6,221100,38,0,0,0
10634,7,221100,38,0,0,0
10634,4,221100,38,0,0,0
17861,0,221100,38,1,2,0
17861,6,221100,38,1,2,0
17861,7,221100,38,1,2,0
17861,4,221100,38,1,2,0
17861,0,221100,38,1,1,0
17861,6,221100,38,1,1,0
17861,7,221100,38,1,1,0
17861,4,221100,38,1,1,0
17861,0,221100,38,1,0,0
17861,6,221100,38,1,0,0
17861,7,221100,38,1,0,0
17861,4,221100,38,1,0,0
17861,0,221100,38,0,0,0
17861,6,221100,38,0,0,0
17861,7,221100,38,0,0,0
17861,4,221100,38,0,0,0
10860,0,221100,38,1,2,0
10860,6,221100,38,1,2,0
10860,7,221100,38,1,2,0
10860,4,221100,38,1,2,0
10860,0,221100,38,1,1,0
10860,6,221100,38,1,1,0
10860,7,221100,38,1,1,0
10860,4,221100,38,1,1,0
10860,0,221100,38,1,0,0
10860,6,221100,38,1,0,0
10860,7,221100,38,1,0,0
10860,4,221100,38,1,0,0
10860,0,221100,38,0,0,0
10860,6,221100,38,0,0,0
10860,7,221100,38,0,0,0
10860,4,221100,38,0,0,0
11042,0,221100,38,1,2,0
11042,6,221100,38,1,2,0
11042,7,221100,38,1,2,0
11042,4,221100,38,1,2,0
11042,0,221100,38,1,1,0
11042,6,221100,38,1,1,0
11042,7,221100,38,1,1,0
11042,4,221100,38,1,1,0
11042,0,221100,38,1,0,0
11042,6,221100,38,1,0,0
11042,7,221100,38,1,0,0
11042,4,221100,38,1,0,0
11042,0,221100,38,0,0,0
11042,6,221100,38,0,0,0
11042,7,221100,38,0,0,0
11042,4,221100,38,0,0,0
11154,0,221100,38,1,2,0
11154,6,221100,38,1,2,0
11154,7,221100,38,1,2,0
11154,4,221100,38,1,2,0
11154,0,221100,38,1,1,0
11154,6,221100,38,1,1,0
11154,7,221100,38,1,1,0
11154,4,221100,38,1,1,0
11154,0,221100,38,1,0,0
11154,6,221100,38,1,0,0
11154,7,221100,38,1,0,0
11154,4,221100,38,1,0,0
11154,0,221100,38,0,0,0
11154,6,221100,38,0,0,0
11154,7,221100,38,0,0,0
11154,4,221100,38,0,0,0
16548,0,221100,38,1,2,0
16548,6,221100,38,1,2,0
16548,7,221100,38,1,2,0
16548,4,221100,38,1,2,0
16548,0,221100,38,1,1,0
16548,6,221100,38,1,1,0
16548,7,221100,38,1,1,0
16548,4,221100,38,1,1,0
16548,0,221100,38,1,0,0
16548,6,221100,38,1,0,0
16548,7,221100,38,1,0,0
16548,4,221100,38,1,0,0
16548,0,221100,38,0,0,0
16548,6,221100,38,0,0,0
16548,7,221100,38,0,0,0
16548,4,221100,38,0,0,0
15558,0,221100,38,1,2,0
15558,6,221100,38,1,2,0
15558,7,221100,38,1,2,0
15558,4,221100,38,1,2,0
15558,0,221100,38,1,1,0
15558,6,221100,38,1,1,0
15558,7,221100,38,1,1,0
15558,4,221100,38,1,1,0
15558,0,221100,38,1,0,0
15558,6,221100,38,1,0,0
15558,7,221100,38,1,0,0
15558,4,221100,38,1,0,0
15558,0,221100,38,0,0,0
15558,6,221100,38,0,0,0
15558,7,221100,38,0,0,0
15558,4,221100,38,0,0,0
11508,0,221100,38,1,2,0
11508,6,221100,38,1,2,0
11508,7,221100,38,1,2,0
11508,4,221100,38,1,2,0
11508,0,221100,38,1,1,0
11508,6,221100,38,1,1,0
11508,7,221100,38,1,1,0
11508,4,221100,38,1,1,0
11508,0,221100,38,1,0,0
11508,6,221100,38,1,0,0
11508,7,221100,38,1,0,0
11508,4,221100,38,1,0,0
11508,0,221100,38,0,0,0
11508,6,221100,38,0,0,0
11508,7,221100,38,0,0,0
11508,4,221100,38,0,0,0
17202,0,221100,38,1,2,0
17202,6,221100,38,1,2,0
17202,7,221100,38,1,2,0
17202,4,221100,38,1,2,0
17202,0,221100,38,1,1,0
17202,6,221100,38,1,1,0
17202,7,221100,38,1,1,0
17202,4,221100,38,1,1,0
17202,0,221100,38,1,0,0
17202,6,221100,38,1,0,0
17202,7,221100,38,1,0,0
17202,4,221100,38,1,0,0
17202,0,221100,38,0,0,0
17202,6,221100,38,0,0,0
17202,7,221100,38,0,0,0
17202,4,221100,38,0,0,0
11578,0,221100,38,1,2,0
11578,6,221100,38,1,2,0
11578,7,221100,38,1,2,0
11578,4,221100,38,1,2,0
11578,0,221100,38,1,1,0
11578,6,221100,38,1,1,0
11578,7,221100,38,1,1,0
11578,4,221100,38,1,1,0
11578,0,221100,38,1,0,0
11578,6,221100,38,1,0,0
11578,7,221100,38,1,0,0
11578,4,221100,38,1,0,0
11578,0,221100,38,0,0,0
11578,6,221100,38,0,0,0
11578,7,221100,38,0,0,0
11578,4,221100,38,0,0,0
11668,0,221100,38,1,2,0
11668,6,221100,38,1,2,0
11668,7,221100,38,1,2,0
11668,4,221100,38,1,2,0
11668,0,221100,38,1,1,0
11668,6,221100,38,1,1,0
11668,7,221100,38,1,1,0
11668,4,221100,38,1,1,0
11668,0,221100,38,1,0,0
11668,6,221100,38,1,0,0
11668,7,221100,38,1,0,0
11668,4,221100,38,1,0,0
11668,0,221100,38,0,0,0
11668,6,221100,38,0,0,0
11668,7,221100,38,0,0,0
11668,4,221100,38,0,0,0
17548,0,221100,38,1,2,0
17548,6,221100,38,1,2,0
17548,7,221100,38,1,2,0
17548,4,221100,38,1,2,0
17548,0,221100,38,1,1,0
17548,6,221100,38,1,1,0
17548,7,221100,38,1,1,0
17548,4,221100,38,1,1,0
17548,0,221100,38,1,0,0
17548,6,221100,38,1,0,0
17548,7,221100,38,1,0,0
17548,4,221100,38,1,0,0
