user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis,posted_year
76561197994404273,http://steamcommunity.com/profiles/76561197994404273,,2014-04-10,,224260,1 of 1 people (100%) found this review helpful,True,0,2014
AnEvilReindeer,http://steamcommunity.com/id/AnEvilReindeer,,2014-06-13,,290000,15 of 30 people (50%) found this review helpful,True,2,2014
76561198027925839,http://steamcommunity.com/profiles/76561198027925839,1 person found this review funny,2015-02-13,,273350,2 of 11 people (18%) found this review helpful,True,0,2015
76561198042465147,http://steamcommunity.com/profiles/76561198042465147,,2015-08-22,"Last edited October 15, 2015.",218620,No ratings yet,False,2,2015
MrBambi2,http://steamcommunity.com/id/MrBambi2,,2015-04-25,,72850,No ratings yet,False,0,2015
76561198151519460,http://steamcommunity.com/profiles/76561198151519460,,2012-12-29,,33220,1 of 1 people (100%) found this review helpful,True,0,2012
HItzzzy,http://steamcommunity.com/id/HItzzzy,,2015-04-27,,72850,1 of 2 people (50%) found this review helpful,False,2,2015
crazyman3476,http://steamcommunity.com/id/crazyman3476,,2014-10-16,,203160,1 of 1 people (100%) found this review helpful,True,2,2014
xwang,http://steamcommunity.com/id/xwang,,2013-03-02,,224580,1 of 1 people (100%) found this review helpful,True,2,2013
76561198034888931,http://steamcommunity.com/profiles/76561198034888931,,2013-04-26,,224540,No ratings yet,True,2,2013
Sk8erboiHongKong,http://steamcommunity.com/id/Sk8erboiHongKong,,2013-04-26,,70000,No ratings yet,True,0,2013
Hobgoblin101,http://steamcommunity.com/id/Hobgoblin101,,2013-03-16,,33930,No ratings yet,True,2,2013
76561198073676219,http://steamcommunity.com/profiles/76561198073676219,,2013-02-09,,570,No ratings yet,True,2,2013
76561198066303619,http://steamcommunity.com/profiles/76561198066303619,,2013-02-09,,48700,No ratings yet,True,2,2013
jononopeavi,http://steamcommunity.com/id/jononopeavi,,2013-02-09,,440,No ratings yet,True,2,2013
holyblade98,http://steamcommunity.com/id/holyblade98,,2012-11-22,,630,1 of 1 people (100%) found this review helpful,True,2,2012
76561198094944801,http://steamcommunity.com/profiles/76561198094944801,,2014-11-10,"Last edited November 15, 2014.",15130,19 of 20 people (95%) found this review helpful,True,2,2014
CorraNinetySix,http://steamcommunity.com/id/CorraNinetySix,4 people found this review funny,2015-03-05,,351790,4 of 5 people (80%) found this review helpful,True,2,2015
76561198069615116,http://steamcommunity.com/profiles/76561198069615116,,2014-12-22,,245170,1 of 1 people (100%) found this review helpful,True,2,2014
76561198087184731,http://steamcommunity.com/profiles/76561198087184731,2 people found this review funny,2014-08-06,"Last edited November 12, 2014.",570,1 of 1 people (100%) found this review helpful,True,2,2014
76561198077889162,http://steamcommunity.com/profiles/76561198077889162,2 people found this review funny,2015-02-03,,99900,2 of 4 people (50%) found this review helpful,False,0,2015
76561198069159558,http://steamcommunity.com/profiles/76561198069159558,,2015-01-20,,105600,No ratings yet,True,2,2015
76561198063801454,http://steamcommunity.com/profiles/76561198063801454,,2015-06-29,,333930,No ratings yet,True,0,2015
DrJWATSON,http://steamcommunity.com/id/DrJWATSON,,2013-12-01,,440,3 of 3 people (100%) found this review helpful,True,2,2013
horizon1101,http://steamcommunity.com/id/horizon1101,,2013-12-01,,4000,No ratings yet,True,2,2013
76561198058364847,http://steamcommunity.com/profiles/76561198058364847,,2013-06-12,,240570,No ratings yet,True,0,2013
Ghastkiller,http://steamcommunity.com/id/Ghastkiller,,2014-05-12,,252490,1 of 1 people (100%) found this review helpful,True,2,2014
76561198087597289,http://steamcommunity.com/profiles/76561198087597289,,2013-12-07,,232750,No ratings yet,True,1,2013
ttavr0h,http://steamcommunity.com/id/ttavr0h,,2014-12-08,,17410,0 of 1 people (0%) found this review helpful,True,2,2014
quillomanar,http://steamcommunity.com/id/quillomanar,,2014-08-28,,255220,1 of 3 people (33%) found this review helpful,True,2,2014
PinkMarshmellow,http://steamcommunity.com/id/PinkMarshmellow,2 people found this review funny,2013-12-21,,113400,7 of 8 people (88%) found this review helpful,True,0,2013
Hound-Kun,http://steamcommunity.com/id/Hound-Kun,,2015-06-22,,346110,1 of 3 people (33%) found this review helpful,False,2,2015
housty8,http://steamcommunity.com/id/housty8,1 person found this review funny,2015-04-16,,230410,0 of 1 people (0%) found this review helpful,False,2,2015
TheRealSiman,http://steamcommunity.com/id/TheRealSiman,,2015-01-11,,243870,0 of 1 people (0%) found this review helpful,False,0,2015
howsitgoinaz,http://steamcommunity.com/id/howsitgoinaz,,2014-06-28,,34900,0 of 1 people (0%) found this review helpful,True,2,2014
76561198061503100,http://steamcommunity.com/profiles/76561198061503100,3 people found this review funny,2015-11-15,,377160,3 of 8 people (38%) found this review helpful,True,2,2015
76561198054147740,http://steamcommunity.com/profiles/76561198054147740,,2015-12-12,,377860,14 of 16 people (88%) found this review helpful,True,2,2015
76561198064031649,http://steamcommunity.com/profiles/76561198064031649,,2013-06-08,,219150,No ratings yet,True,1,2013
76561198088045830,http://steamcommunity.com/profiles/76561198088045830,,2014-01-04,,221640,2 of 2 people (100%) found this review helpful,True,1,2014
arzardpavlou,http://steamcommunity.com/id/arzardpavlou,,2013-12-04,,208090,3 of 4 people (75%) found this review helpful,True,2,2013
76561198069989472,http://steamcommunity.com/profiles/76561198069989472,,2015-02-28,,346010,No ratings yet,True,2,2015
TriggerHappyCat,http://steamcommunity.com/id/TriggerHappyCat,,2014-06-21,,248570,No ratings yet,False,2,2014
76561198052282061,http://steamcommunity.com/profiles/76561198052282061,,2014-09-27,,218620,1 of 1 people (100%) found this review helpful,True,1,2014
FD_GOD_BR,http://steamcommunity.com/id/FD_GOD_BR,,2014-09-27,,24240,6 of 17 people (35%) found this review helpful,False,1,2014
nayrob,http://steamcommunity.com/id/nayrob,,2015-09-01,,363270,3 of 16 people (19%) found this review helpful,False,2,2015
LVURFR3NZ,http://steamcommunity.com/id/LVURFR3NZ,,2015-09-01,,356520,2 of 15 people (13%) found this review helpful,False,1,2015
killerinkk,http://steamcommunity.com/id/killerinkk,7 people found this review funny,2015-05-27,,329950,1 of 29 people (3%) found this review helpful,True,2,2015
76561198053676746,http://steamcommunity.com/profiles/76561198053676746,,2015-08-31,,369400,No ratings yet,True,2,2015
76561198073339163,http://steamcommunity.com/profiles/76561198073339163,,2015-06-02,,223710,No ratings yet,True,1,2015
76561198097641296,http://steamcommunity.com/profiles/76561198097641296,1 person found this review funny,2015-10-03,,730,No ratings yet,True,1,2015
76561198098802468,http://steamcommunity.com/profiles/76561198098802468,1 person found this review funny,2015-10-30,,221100,6 of 6 people (100%) found this review helpful,False,0,2015
76561198114151170,http://steamcommunity.com/profiles/76561198114151170,,2014-06-20,,209160,No ratings yet,False,1,2014
76561198072096094,http://steamcommunity.com/profiles/76561198072096094,,2015-08-27,,24980,No ratings yet,False,1,2015
76561198065322874,http://steamcommunity.com/profiles/76561198065322874,,2015-12-23,,570,2 of 2 people (100%) found this review helpful,True,2,2015
76561198054259245,http://steamcommunity.com/profiles/76561198054259245,,2014-07-06,,236390,0 of 1 people (0%) found this review helpful,True,2,2014
KIEZ5823,http://steamcommunity.com/id/KIEZ5823,,2014-11-21,,8980,No ratings yet,True,1,2014
76561198063574982,http://steamcommunity.com/profiles/76561198063574982,,2015-12-14,,291550,1 of 1 people (100%) found this review helpful,True,1,2015
hungryhungryhitler,http://steamcommunity.com/id/hungryhungryhitler,1 person found this review funny,2014-09-28,,730,0 of 3 people (0%) found this review helpful,True,2,2014
HunteR_au,http://steamcommunity.com/id/HunteR_au,,2015-12-05,,230410,No ratings yet,True,0,2015
irongladiator,http://steamcommunity.com/id/irongladiator,,2014-08-09,,4000,No ratings yet,False,0,2014
1337hunter,http://steamcommunity.com/id/1337hunter,,2014-01-10,,440,No ratings yet,True,0,2014
76561198022931413,http://steamcommunity.com/profiles/76561198022931413,17 people found this review funny,2015-06-01,,368360,14 of 19 people (74%) found this review helpful,True,0,2015
Huntux915,http://steamcommunity.com/id/Huntux915,,2015-11-05,Last edited May 12.,311210,No ratings yet,False,2,2015
urafookingretardm8,http://steamcommunity.com/id/urafookingretardm8,,2015-06-05,,339800,No ratings yet,True,0,2015
kuangbiao,http://steamcommunity.com/id/kuangbiao,,2015-06-02,,250900,No ratings yet,True,0,2015
combatente02,http://steamcommunity.com/id/combatente02,,2013-12-24,,207610,No ratings yet,True,2,2013
mypros,http://steamcommunity.com/id/mypros,,2015-09-25,,730,2 of 2 people (100%) found this review helpful,True,2,2015
76561198104700278,http://steamcommunity.com/profiles/76561198104700278,,2014-02-20,,550,No ratings yet,True,2,2014
76561198085004526,http://steamcommunity.com/profiles/76561198085004526,,2013-12-25,,440,No ratings yet,True,2,2013
76561198156757844,http://steamcommunity.com/profiles/76561198156757844,,2014-04-24,,72850,No ratings yet,True,2,2014
fullysik75,http://steamcommunity.com/id/fullysik75,,2015-04-09,,319510,No ratings yet,True,0,2015
hypermemes,http://steamcommunity.com/id/hypermemes,,2015-04-09,,219740,No ratings yet,True,2,2015
ERROR_LT,http://steamcommunity.com/id/ERROR_LT,,2015-03-09,"Last edited March 9, 2015.",236430,No ratings yet,True,0,2015
76561198054447419,http://steamcommunity.com/profiles/76561198054447419,,2014-11-29,,224600,No ratings yet,True,0,2014
hyperion_7312,http://steamcommunity.com/id/hyperion_7312,,2014-11-15,"Last edited February 2, 2015.",1840,No ratings yet,True,2,2014
76561198084554557,http://steamcommunity.com/profiles/76561198084554557,,2014-03-24,,49520,No ratings yet,True,2,2014
Hype_R,http://steamcommunity.com/id/Hype_R,,2014-08-27,,221540,0 of 10 people (0%) found this review helpful,True,2,2014
76561198051878549,http://steamcommunity.com/profiles/76561198051878549,2 people found this review funny,2015-12-21,,398840,3 of 18 people (17%) found this review helpful,True,2,2015
MrSmash,http://steamcommunity.com/id/MrSmash,4 people found this review funny,2015-01-21,,342380,3 of 5 people (60%) found this review helpful,True,1,2015
iSlendy,http://steamcommunity.com/id/iSlendy,,2014-12-14,,730,No ratings yet,True,1,2014
112asdasfasdasd,http://steamcommunity.com/id/112asdasfasdasd,,2014-11-02,,72850,No ratings yet,True,0,2014
76561198291759171,http://steamcommunity.com/profiles/76561198291759171,,2014-05-30,,242760,3 of 3 people (100%) found this review helpful,True,2,2014
76561198087594857,http://steamcommunity.com/profiles/76561198087594857,,2013-12-18,,261030,1 of 2 people (50%) found this review helpful,True,1,2013
iamgassy,http://steamcommunity.com/id/iamgassy,,2015-12-16,,391540,No ratings yet,True,2,2015
76561198082751450,http://steamcommunity.com/profiles/76561198082751450,,2015-11-11,,364690,No ratings yet,False,0,2015
76561198088140468,http://steamcommunity.com/profiles/76561198088140468,,2015-01-30,,239200,No ratings yet,False,0,2015
76561198061357304,http://steamcommunity.com/profiles/76561198061357304,,2013-11-29,"Last edited April 20, 2015.",200510,1 of 1 people (100%) found this review helpful,True,2,2013
76561198058418029,http://steamcommunity.com/profiles/76561198058418029,,2012-12-10,,218230,1 of 1 people (100%) found this review helpful,True,2,2012
Conkaface,http://steamcommunity.com/id/Conkaface,,2014-10-31,,570,2 of 4 people (50%) found this review helpful,True,1,2014
76561198074377542,http://steamcommunity.com/profiles/76561198074377542,,2015-11-16,,26800,4 of 4 people (100%) found this review helpful,True,0,2015
76561198081354604,http://steamcommunity.com/profiles/76561198081354604,,2015-04-07,,39190,No ratings yet,True,2,2015
jettimon,http://steamcommunity.com/id/jettimon,,2014-06-25,Last edited February 29.,233450,No ratings yet,True,2,2014
76561198078913326,http://steamcommunity.com/profiles/76561198078913326,,2014-06-25,,570,No ratings yet,True,0,2014
httpPSGareBADsameASarsenal,http://steamcommunity.com/id/httpPSGareBADsameASarsenal,,2013-05-31,,48700,No ratings yet,True,2,2013
76561198018739984,http://steamcommunity.com/profiles/76561198018739984,1 person found this review funny,2015-11-03,,270550,2 of 5 people (40%) found this review helpful,False,2,2015
Kaizhi2000,http://steamcommunity.com/id/Kaizhi2000,,2013-12-15,,211820,No ratings yet,True,2,2013
australianturtlelover,http://steamcommunity.com/id/australianturtlelover,,2013-08-15,"Last edited November 25, 2013.",236390,No ratings yet,True,2,2013
PostmanPot,http://steamcommunity.com/id/PostmanPot,,2011-12-28,"Last edited November 25, 2013.",48700,No ratings yet,True,2,2011
martiantrain,http://steamcommunity.com/id/martiantrain,,2014-08-25,,730,1 of 2 people (50%) found this review helpful,True,2,2014
76561198079632362,http://steamcommunity.com/profiles/76561198079632362,,2015-04-17,,227280,No ratings yet,False,2,2015
76561198043936220,http://steamcommunity.com/profiles/76561198043936220,,2015-10-02,,7940,1 of 1 people (100%) found this review helpful,True,2,2015
SyvWolf,http://steamcommunity.com/id/SyvWolf,,2014-10-09,,233270,No ratings yet,True,2,2014
76561198074242550,http://steamcommunity.com/profiles/76561198074242550,,2014-10-08,,258180,No ratings yet,True,2,2014
GamekungX,http://steamcommunity.com/id/GamekungX,,2014-10-08,,238010,No ratings yet,True,2,2014
lmarcegb,http://steamcommunity.com/id/lmarcegb,,2013-08-30,,239820,0 of 1 people (0%) found this review helpful,True,1,2013
Fanastic_Fox0906,http://steamcommunity.com/id/Fanastic_Fox0906,,2015-06-16,,242860,0 of 1 people (0%) found this review helpful,True,1,2015
commander_cong,http://steamcommunity.com/id/commander_cong,,2015-04-12,,236510,0 of 1 people (0%) found this review helpful,True,0,2015
swinkymalinky,http://steamcommunity.com/id/swinkymalinky,,2014-04-02,,222880,0 of 1 people (0%) found this review helpful,True,0,2014
mindthitiyos,http://steamcommunity.com/id/mindthitiyos,,2015-04-19,,271590,No ratings yet,True,2,2015
GoonzaalooX,http://steamcommunity.com/id/GoonzaalooX,,2015-01-31,,244930,No ratings yet,True,0,2015
76561198013199787,http://steamcommunity.com/profiles/76561198013199787,,2015-01-20,,33930,No ratings yet,True,2,2015
76561198098673552,http://steamcommunity.com/profiles/76561198098673552,,2014-06-22,,105600,No ratings yet,True,2,2014
76561198124366634,http://steamcommunity.com/profiles/76561198124366634,,2014-03-03,,730,No ratings yet,True,1,2014
76561198075568730,http://steamcommunity.com/profiles/76561198075568730,,2013-12-29,,224260,No ratings yet,True,2,2013
76561198067630059,http://steamcommunity.com/profiles/76561198067630059,,2014-01-24,"Last edited January 24, 2014.",550,1 of 1 people (100%) found this review helpful,True,2,2014
76561198113994865,http://steamcommunity.com/profiles/76561198113994865,2 people found this review funny,2014-12-13,,335330,26 of 55 people (47%) found this review helpful,False,2,2014
iamsogoingtodie,http://steamcommunity.com/id/iamsogoingtodie,,2015-06-07,,4000,No ratings yet,True,2,2015
76561198047597986,http://steamcommunity.com/profiles/76561198047597986,,2015-05-15,,440,No ratings yet,True,0,2015
76561198142270955,http://steamcommunity.com/profiles/76561198142270955,,2013-12-01,,48700,1 of 2 people (50%) found this review helpful,True,0,2013
ice32179,http://steamcommunity.com/id/ice32179,1 person found this review funny,2015-05-12,,304930,No ratings yet,False,2,2015
Z3LD4,http://steamcommunity.com/id/Z3LD4,,2015-12-05,,287390,No ratings yet,True,2,2015
icedragonlord88,http://steamcommunity.com/id/icedragonlord88,,2015-11-21,,391540,No ratings yet,True,2,2015
Shaun9112,http://steamcommunity.com/id/Shaun9112,1 person found this review funny,2015-03-05,"Last edited December 5, 2015.",250900,No ratings yet,True,1,2015
IceBergs,http://steamcommunity.com/id/IceBergs,,2015-01-16,,206420,No ratings yet,False,1,2015
murilopr,http://steamcommunity.com/id/murilopr,,2014-12-02,"Last edited March 10, 2015.",220,No ratings yet,True,0,2014
76561198071175932,http://steamcommunity.com/profiles/76561198071175932,,2014-11-02,,265930,No ratings yet,False,0,2014
76561198075850899,http://steamcommunity.com/profiles/76561198075850899,,2014-03-07,,4000,No ratings yet,True,2,2014
76561198110176420,http://steamcommunity.com/profiles/76561198110176420,1 person found this review funny,2014-01-11,,34870,1 of 6 people (17%) found this review helpful,False,1,2014
IcedRaven,http://steamcommunity.com/id/IcedRaven,,2014-04-14,,272350,20 of 26 people (77%) found this review helpful,True,2,2014
76561198078610122,http://steamcommunity.com/profiles/76561198078610122,,2014-08-20,,227700,1 of 2 people (50%) found this review helpful,True,2,2014
76561198008895770,http://steamcommunity.com/profiles/76561198008895770,1 person found this review funny,2014-01-05,Last edited January 18.,218620,1 of 2 people (50%) found this review helpful,True,2,2014
JustIcey,http://steamcommunity.com/id/JustIcey,,2013-12-27,,550,1 of 2 people (50%) found this review helpful,True,1,2013
ICe_maN_Tom,http://steamcommunity.com/id/ICe_maN_Tom,,2013-10-14,,440,1 of 2 people (50%) found this review helpful,True,2,2013
76561198056331727,http://steamcommunity.com/profiles/76561198056331727,,2014-08-13,,207230,No ratings yet,True,1,2014
76561198057845832,http://steamcommunity.com/profiles/76561198057845832,,2014-04-02,,570,No ratings yet,True,2,2014
76561198067438198,http://steamcommunity.com/profiles/76561198067438198,,2014-02-23,,39120,No ratings yet,True,2,2014
triangless,http://steamcommunity.com/id/triangless,,2014-02-01,,221100,No ratings yet,True,2,2014
76561198039328471,http://steamcommunity.com/profiles/76561198039328471,,2014-01-09,,31220,No ratings yet,True,2,2014
IgniteAU,http://steamcommunity.com/id/IgniteAU,,2014-09-21,,264140,0 of 1 people (0%) found this review helpful,False,0,2014
IgorHM,http://steamcommunity.com/id/IgorHM,,2014-07-13,,730,No ratings yet,True,0,2014
76561198064876158,http://steamcommunity.com/profiles/76561198064876158,,2015-11-08,,311210,1 of 3 people (33%) found this review helpful,True,2,2015
76561198047907062,http://steamcommunity.com/profiles/76561198047907062,,2013-12-18,,224260,1 of 1 people (100%) found this review helpful,True,2,2013
76561198068605419,http://steamcommunity.com/profiles/76561198068605419,,2014-05-16,,219740,0 of 1 people (0%) found this review helpful,True,1,2014
76561198091177154,http://steamcommunity.com/profiles/76561198091177154,,2014-02-28,,440,0 of 1 people (0%) found this review helpful,True,2,2014
IIPaperPlateII,http://steamcommunity.com/id/IIPaperPlateII,,2014-01-09,,221380,3 of 4 people (75%) found this review helpful,True,1,2014
iiWill,http://steamcommunity.com/id/iiWill,,2014-01-09,,7670,1 of 2 people (50%) found this review helpful,True,2,2014
Spik_eey,http://steamcommunity.com/id/Spik_eey,,2015-06-22,"Last edited June 22, 2015.",204360,No ratings yet,True,1,2015
76561197996768219,http://steamcommunity.com/profiles/76561197996768219,,2014-04-24,"Last edited June 27, 2015.",230410,No ratings yet,True,1,2014
05041129,http://steamcommunity.com/id/05041129,,2014-02-06,,17410,No ratings yet,True,2,2014
76561198095337381,http://steamcommunity.com/profiles/76561198095337381,,2014-01-21,,261820,No ratings yet,True,2,2014
76561198018577288,http://steamcommunity.com/profiles/76561198018577288,,2015-09-21,,291650,2 of 3 people (67%) found this review helpful,True,2,2015
76561198062988175,http://steamcommunity.com/profiles/76561198062988175,1 person found this review funny,2015-09-27,,221100,11 of 12 people (92%) found this review helpful,False,2,2015
ilostmypokeballs,http://steamcommunity.com/id/ilostmypokeballs,,2015-10-15,,218620,6 of 6 people (100%) found this review helpful,False,2,2015
c6s,http://steamcommunity.com/id/c6s,1 person found this review funny,2015-10-25,"Last edited December 8, 2015.",252490,1 of 1 people (100%) found this review helpful,True,2,2015
ONIEK25,http://steamcommunity.com/id/ONIEK25,1 person found this review funny,2013-09-04,,4000,1 of 1 people (100%) found this review helpful,True,2,2013
76561198038734710,http://steamcommunity.com/profiles/76561198038734710,2 people found this review funny,2015-07-16,,242760,2 of 3 people (67%) found this review helpful,True,0,2015
76561198035565631,http://steamcommunity.com/profiles/76561198035565631,1 person found this review funny,2015-01-19,"Last edited June 29, 2015.",570,1 of 1 people (100%) found this review helpful,True,2,2015
76561198051086356,http://steamcommunity.com/profiles/76561198051086356,,2015-03-13,,261570,No ratings yet,True,2,2015
brizzlys,http://steamcommunity.com/id/brizzlys,,2014-12-19,,51100,No ratings yet,False,2,2014
ezratm14,http://steamcommunity.com/id/ezratm14,,2014-06-24,,440,No ratings yet,True,2,2014
immunity,http://steamcommunity.com/id/immunity,,2015-09-29,,730,No ratings yet,True,1,2015
76561198022619021,http://steamcommunity.com/profiles/76561198022619021,,2013-10-30,,214950,3 of 4 people (75%) found this review helpful,True,2,2013
76561198070180161,http://steamcommunity.com/profiles/76561198070180161,,2013-06-20,,43160,No ratings yet,True,2,2013
TR13180,http://steamcommunity.com/id/TR13180,,2013-03-08,,230940,No ratings yet,True,0,2013
ImSeGarner,http://steamcommunity.com/id/ImSeGarner,,2013-03-06,,202970,No ratings yet,True,2,2013
76561198055088329,http://steamcommunity.com/profiles/76561198055088329,,2013-01-06,,219640,No ratings yet,True,0,2013
76561198019917406,http://steamcommunity.com/profiles/76561198019917406,,2015-05-11,,730,0 of 3 people (0%) found this review helpful,True,2,2015
76561198053667228,http://steamcommunity.com/profiles/76561198053667228,,2015-05-29,,224260,1 of 2 people (50%) found this review helpful,True,1,2015
76561198086140906,http://steamcommunity.com/profiles/76561198086140906,,2014-06-24,,4000,No ratings yet,True,2,2014
Incendius,http://steamcommunity.com/id/Incendius,,2015-12-28,,295110,0 of 1 people (0%) found this review helpful,True,2,2015
76561198002127153,http://steamcommunity.com/profiles/76561198002127153,,2015-08-11,,242800,3 of 5 people (60%) found this review helpful,False,2,2015
76561198050173375,http://steamcommunity.com/profiles/76561198050173375,,2014-11-21,,298110,0 of 1 people (0%) found this review helpful,True,2,2014
76561198066131731,http://steamcommunity.com/profiles/76561198066131731,,2013-12-17,"Last edited January 7, 2014.",236390,0 of 2 people (0%) found this review helpful,True,2,2013
indiegameplus,http://steamcommunity.com/id/indiegameplus,,2015-12-28,,225540,No ratings yet,True,2,2015
76561197992272514,http://steamcommunity.com/profiles/76561197992272514,,2015-11-25,,319630,No ratings yet,True,2,2015
76561198044756744,http://steamcommunity.com/profiles/76561198044756744,1 person found this review funny,2015-02-14,Last edited January 3.,4000,2 of 2 people (100%) found this review helpful,True,1,2015
InferNAAAL,http://steamcommunity.com/id/InferNAAAL,1 person found this review funny,2015-02-14,Last edited January 3.,4000,2 of 2 people (100%) found this review helpful,True,1,2015
INFERNOpineapple,http://steamcommunity.com/id/INFERNOpineapple,,2015-08-28,,344760,1 of 3 people (33%) found this review helpful,False,2,2015
infin15,http://steamcommunity.com/id/infin15,,2015-01-12,,109600,0 of 1 people (0%) found this review helpful,True,2,2015
76561197974875094,http://steamcommunity.com/profiles/76561197974875094,,2014-11-04,,209650,3 of 23 people (13%) found this review helpful,True,2,2014
ThatLevelOfMastery,http://steamcommunity.com/id/ThatLevelOfMastery,,2015-05-13,,221100,No ratings yet,False,0,2015
66d,http://steamcommunity.com/id/66d,,2014-03-15,,242920,1 of 1 people (100%) found this review helpful,True,2,2014
InfyIsCool,http://steamcommunity.com/id/InfyIsCool,,2014-01-05,,224540,2 of 3 people (67%) found this review helpful,False,2,2014
gamerkung1,http://steamcommunity.com/id/gamerkung1,,2015-03-17,,354500,0 of 1 people (0%) found this review helpful,True,2,2015
76561198043474528,http://steamcommunity.com/profiles/76561198043474528,,2014-07-19,,230410,0 of 1 people (0%) found this review helpful,True,2,2014
76561198049088443,http://steamcommunity.com/profiles/76561198049088443,4 people found this review funny,2015-02-14,,218230,1 of 4 people (25%) found this review helpful,True,2,2015
thadz,http://steamcommunity.com/id/thadz,,2013-12-08,,72850,No ratings yet,True,2,2013
INKSE7EN,http://steamcommunity.com/id/INKSE7EN,,2015-09-19,,401190,1 of 4 people (25%) found this review helpful,True,2,2015
inmater,http://steamcommunity.com/id/inmater,,2014-07-10,,42700,1 of 1 people (100%) found this review helpful,True,1,2014
76561197985389455,http://steamcommunity.com/profiles/76561197985389455,,2014-01-28,,500,No ratings yet,True,1,2014
innocentguy,http://steamcommunity.com/id/innocentguy,,2015-12-24,,220,No ratings yet,True,0,2015
76561198047525161,http://steamcommunity.com/profiles/76561198047525161,,2014-06-11,,570,1 of 1 people (100%) found this review helpful,True,0,2014
76561198037738584,http://steamcommunity.com/profiles/76561198037738584,,2014-08-20,,313340,3 of 5 people (60%) found this review helpful,True,0,2014
76561198081062889,http://steamcommunity.com/profiles/76561198081062889,,2015-09-13,,391720,No ratings yet,True,1,2015
76561198028041619,http://steamcommunity.com/profiles/76561198028041619,,2015-05-16,,264710,No ratings yet,True,0,2015
mrbaconstrips,http://steamcommunity.com/id/mrbaconstrips,,2014-10-15,,214490,No ratings yet,True,1,2014
2828838282,http://steamcommunity.com/id/2828838282,,2014-06-11,,242760,No ratings yet,True,1,2014
IAMDESTRUCTOR,http://steamcommunity.com/id/IAMDESTRUCTOR,,2015-06-07,,241640,No ratings yet,False,2,2015
Invaderzim58,http://steamcommunity.com/id/Invaderzim58,1 person found this review funny,2014-05-23,,221100,0 of 1 people (0%) found this review helpful,True,1,2014
ipaqmaster1,http://steamcommunity.com/id/ipaqmaster1,,2015-02-14,,440,1 of 1 people (100%) found this review helpful,True,2,2015
SickZoid,http://steamcommunity.com/id/SickZoid,,2014-02-14,,230410,No ratings yet,True,2,2014
XarxesTheSecond,http://steamcommunity.com/id/XarxesTheSecond,,2014-01-24,,252490,0 of 1 people (0%) found this review helpful,True,2,2014
76561198074783932,http://steamcommunity.com/profiles/76561198074783932,2 people found this review funny,2015-10-05,,239820,1 of 1 people (100%) found this review helpful,True,2,2015
Kael_Lee,http://steamcommunity.com/id/Kael_Lee,2 people found this review funny,2014-08-17,,72850,2 of 3 people (67%) found this review helpful,True,0,2014
IronMoose,http://steamcommunity.com/id/IronMoose,1 person found this review funny,2015-11-09,,377160,7 of 16 people (44%) found this review helpful,True,2,2015
IRunWithScissors,http://steamcommunity.com/id/IRunWithScissors,,2015-03-31,"Last edited March 31, 2015.",319630,1 of 1 people (100%) found this review helpful,True,0,2015
76561198077882964,http://steamcommunity.com/profiles/76561198077882964,,2015-12-24,,274250,0 of 1 people (0%) found this review helpful,False,0,2015
76561198078313841,http://steamcommunity.com/profiles/76561198078313841,,2015-12-27,,391540,No ratings yet,True,2,2015
935462400,http://steamcommunity.com/id/935462400,,2015-08-29,,339800,No ratings yet,True,2,2015
76561198070552548,http://steamcommunity.com/profiles/76561198070552548,,2015-03-14,,327410,No ratings yet,True,0,2015
76561198017709385,http://steamcommunity.com/profiles/76561198017709385,,2014-10-07,,299660,No ratings yet,True,2,2014
DylanHimself,http://steamcommunity.com/id/DylanHimself,,2014-08-01,,297110,No ratings yet,True,2,2014
theit7,http://steamcommunity.com/id/theit7,,2014-05-12,,263320,No ratings yet,True,2,2014
TheTrollScript,http://steamcommunity.com/id/TheTrollScript,,2012-09-02,,440,1 of 1 people (100%) found this review helpful,True,2,2012
helau,http://steamcommunity.com/id/helau,,2015-11-23,,417860,No ratings yet,True,2,2015
MIN31496,http://steamcommunity.com/id/MIN31496,,2015-11-22,,244850,No ratings yet,True,0,2015
ONyMi,http://steamcommunity.com/id/ONyMi,,2014-08-08,,221100,No ratings yet,True,0,2014
ItsKawaiiSenpai,http://steamcommunity.com/id/ItsKawaiiSenpai,,2013-03-08,,620,No ratings yet,True,2,2013
theepichunter,http://steamcommunity.com/id/theepichunter,2 people found this review funny,2015-12-05,"Last edited December 5, 2015.",216260,9 of 11 people (82%) found this review helpful,True,2,2015
76561198073147242,http://steamcommunity.com/profiles/76561198073147242,,2015-04-08,,12200,3 of 4 people (75%) found this review helpful,True,2,2015
76561198156066297,http://steamcommunity.com/profiles/76561198156066297,,2013-12-29,,224540,0 of 1 people (0%) found this review helpful,True,2,2013
76561198060459594,http://steamcommunity.com/profiles/76561198060459594,,2015-02-18,"Last edited May 16, 2015.",55230,No ratings yet,True,2,2015
UWOTM8420QUICKSCOPEUMATE,http://steamcommunity.com/id/UWOTM8420QUICKSCOPEUMATE,,2015-10-15,,252490,No ratings yet,True,2,2015
itsfilfyd,http://steamcommunity.com/id/itsfilfyd,,2014-07-21,,4000,No ratings yet,True,0,2014
ItsPao741,http://steamcommunity.com/id/ItsPao741,,2015-09-18,,23490,No ratings yet,True,1,2015
